time,vx,vy,vz,wx,wy,wz,x,y,z,phi,theta,psi,vxdot,vydot,vzdot,wxdot,wydot,wzdot,xdot,ydot,zdot,phidot,thetadot,psidot,fx,fy,fz,tauz,x_ref,y_ref,z_ref,psi_ref,x_error,y_error,z_error,psi_error,v_fx,v_fy,v_fz,v_tz,solve_time,metadata
0.11,0.0,0.011062470052966027,0.04198964017970551,-0.08514078645198579,0.0,0.0,1.5,1.0004528500243226,-1.4982921683505384,-0.00348098502591052,0.0,0.0,0.0,0.1381570211987745,0.5208112387218504,-1.0528434097781907,0.0,0.0,0.0,0.009781455895975058,0.03675491435217394,-0.07461235235420388,0.0,0.0,0.0,0.030882285000000002,0.09504040665345904,0.0,1.5,1.010993765677345,-1.4780233181647404,0.0,1.5,0.9999312956243789,-1.520012958344446,0.08514078645198579,0.0,-0.011793441133554168,0.0,0.0,61917383,0
0.12,0.0,0.012437612636376386,0.04718650215845253,-0.09557945460194642,0.0,0.0,1.5,1.0005649357047541,-1.4978726595748832,-0.004332392890430378,0.0,0.0,0.0,0.137514258341036,0.5196861978747016,-1.0438668149960622,0.0,0.0,0.0,0.01120856804316075,0.04195087756550207,-0.08514078645198579,0.0,0.0,0.0,0.030882285000000002,0.09504040665345904,0.0,1.5,1.0120927244810654,-1.475828990999958,0.0,1.5,0.9996551118446889,-1.5230154931584106,0.09557945460194642,0.0,-0.010690299921977332,0.0,0.0,61917383,0
0.13,0.0,0.013861767445761296,0.052506333853712006,-0.10635410563768778,0.0,0.0,1.5,1.0006913549621426,-1.4974013378262172,-0.005288187436449842,0.0,0.0,0.0,0.1424154809384911,0.5319831695259477,-1.077465103574136,0.0,0.0,0.0,0.012641925738838971,0.04713217486660121,-0.09557945460194642,0.0,0.0,0.0,0.0321175995,0.09744180613298845,0.0,1.5,1.013191563934477,-1.4736356180652235,0.0,1.5,0.9993297964887158,-1.5261419519189354,0.10635410563768778,0.0,-0.009534965919092017,0.0,0.0,62174054,0
0.14,0.0,0.01527769901611059,0.057815418324669944,-0.11701749071699186,0.0,0.0,1.5,1.000832747318797,-1.4968770148621697,-0.00635172849282672,0.0,0.0,0.0,0.1415931570349295,0.5309084470957939,-1.0663385079304082,0.0,0.0,0.0,0.01413923566544197,0.05243229640474394,-0.10635410563768778,0.0,0.0,0.0,0.0321175995,0.09744180613298845,0.0,1.5,1.0142902731924786,-1.4714432859511448,0.0,1.5,0.999012574176368,-1.5292587042758148,0.11701749071699186,0.0,-0.008326221993858768,0.0,0.0,62174054,0
0.15,0.0,0.016723986431723896,0.06315977913071152,-0.12786425413053487,0.0,0.0,1.5,1.0009891934808226,-1.496299842732978,-0.007521903399996638,0.0,0.0,0.0,0.14462874156133046,0.5344360806041575,-1.0846763413543028,0.0,0.0,0.0,0.01564461620256231,0.05771721291918012,-0.11701749071699186,0.0,0.0,0.0,0.03298231965,0.09826085907587076,0.0,1.5,1.0153888414112526,-1.4692520812072398,0.0,1.5,0.9986648549795287,-1.5324118603379513,0.12786425413053487,0.0,-0.007063179348652552,0.0,0.0,61762205,0
0.16,0.0,0.01816035536611078,0.06849411728354397,-0.13857799323825395,0.0,0.0,1.5,1.001161179386802,-1.4956695207594237,-0.008800545941301988,0.0,0.0,0.0,0.14363689343868835,0.5334338152832445,-1.0713739107719085,0.0,0.0,0.0,0.017198590597938,0.06303219735542516,-0.12786425413053487,0.0,0.0,0.0,0.03298231965,0.09826085907587076,0.0,1.5,1.016487257748375,-1.46706209033852,0.0,1.5,0.9983269023822642,-1.5355562076220641,0.13857799323825395,0.0,-0.005745090972853167,0.0,0.0,61762205,0
0.17,0.0,0.01961361353491654,0.07379942959143077,-0.14936168717961126,0.0,0.0,1.5,1.0013488036863962,-1.4949862043004172,-0.010186325873684527,0.0,0.0,0.0,0.14532581688057614,0.5305312307886789,-1.0783693941357309,0.0,0.0,0.0,0.018762429959414097,0.06833164590066147,-0.13857799323825395,0.0,0.0,0.0,0.033587623755000004,0.09791349103515137,0.0,1.5,1.0175855113629193,-1.4648733998020749,0.0,1.5,0.9979718978280028,-1.5386728293935057,0.14936168717961126,0.0,-0.004371272915098264,0.0,0.0,62002514,0
0.18,0.0,0.02105543196042033,0.0790955751139149,-0.15999063186466028,0.0,0.0,1.5,1.001552446966558,-1.4942502461638112,-0.01167994274548064,0.0,0.0,0.0,0.14418184255037905,0.5296145522484147,-1.062894468504903,0.0,0.0,0.0,0.02036432801618103,0.07359581366060838,-0.14936168717961126,0.0,0.0,0.0,0.033587623755000004,0.09791349103515137,0.0,1.5,1.018683591415566,-1.462686096003659,0.0,1.5,0.9976281594551457,-1.5417816711175738,0.15999063186466028,0.0,-0.0029410727751931834,0.0,0.0,62002514,0
0.19,0.0,0.022504412565743023,0.08431584127627938,-0.17060376219468965,0.0,0.0,1.5,1.0017722250321421,-1.493461803570053,-0.013279849064127242,0.0,0.0,0.0,0.1448980605322694,0.5220266162364475,-1.0613130330029377,0.0,0.0,0.0,0.02197780655842312,0.07884425937581871,-0.15999063186466028,0.0,0.0,0.0,0.034011336628500005,0.09671058205442463,0.0,1.5,1.0197814870687085,-1.4605002652942813,0.0,1.5,0.9972770745029655,-1.5448161065705608,0.17060376219468965,0.0,-0.0014538579096930696,0.0,0.0,61984550,0
0.2,0.0,0.02394065610131724,0.08952786094130372,-0.18104068396248654,0.0,0.0,1.5,1.0020084460016856,-1.4926217079677235,-0.014985886686074139,0.0,0.0,0.0,0.14362435355742176,0.5212019665024333,-1.0436921767796887,0.0,0.0,0.0,0.023622096954354438,0.08400956023295794,-0.17060376219468965,0.0,0.0,0.0,0.034011336628500005,0.09671058205442463,0.0,1.5,1.0208791874865597,-1.4583159939667956,0.0,1.5,0.9969385313852425,-1.5478438549080993,0.18104068396248654,0.0,0.0,0.0,0.0,61984550,0
0.21,0.0,0.025377056198074392,0.09463013454450368,-0.19139563569711163,0.0,0.0,1.5,1.002261241722247,-1.491730117471142,-0.016796293525699005,0.0,0.0,0.0,0.14364000967571505,0.510227360319996,-1.0354951734625077,0.0,0.0,0.0,0.025279572056130153,0.08915904965815796,-0.18104068396248654,0.0,0.0,0.0,0.03430793563995001,0.09488412041992761,0.0,1.5,1.0219766818352596,-1.4561333682524935,0.0,1.5,0.9965996256371852,-1.5507635027969973,0.19139563569711163,0.0,0.0,0.0,0.0,62622710,0
0.22,0.0,0.026799677660621617,0.09972509708754212,-0.20155337528932749,0.0,0.0,1.5,1.0025308700965996,-1.490788211810121,-0.018710249882670123,0.0,0.0,0.0,0.1422621462547225,0.5094962543038435,-1.015773959221585,0.0,0.0,0.0,0.026962837435262857,0.09419056610208203,-0.19139563569711163,0.0,0.0,0.0,0.03430793563995001,0.09488412041992761,0.0,1.5,1.0230739592829823,-1.4539524743177012,0.0,1.5,0.9962742816223606,-1.5536775714052433,0.20155337528932749,0.0,0.0,0.0,0.0,62622710,0
0.23,0.0,0.028217454749854785,0.1046860928821363,-0.21157700134117835,0.0,0.0,1.5,1.0028174776915166,-1.4897961493837995,-0.020725783635563398,0.0,0.0,0.0,0.14177770892331665,0.49609957945941824,-1.0023626051850865,0.0,0.0,0.0,0.02866075949170828,0.09920624263216189,-0.20155337528932749,0.0,0.0,0.0,0.03451555494796501,0.09260700533332969,0.0,1.5,1.024171009000042,-1.4517733982603767,0.0,1.5,0.9959535542501872,-1.556459491142513,0.21157700134117835,0.0,0.0,0.0,0.0,62705814,0
0.24,0.0,0.0296206858076536,0.1096406922370885,-0.22138302711150318,0.0,0.0,1.5,1.0031212870957884,-1.4887553611606605,-0.022841553648975183,0.0,0.0,0.0,0.14032310577988155,0.49545993549521966,-0.980602577032482,0.0,0.0,0.0,0.030380940427168525,0.10407882231389923,-0.21157700134117835,0.0,0.0,0.0,0.03451555494796501,0.09260700533332969,0.0,1.5,1.0252678201590013,-1.4495962261067117,0.0,1.5,0.9956471343513477,-1.5592369183438002,0.22138302711150318,0.0,0.0,0.0,0.0,62705814,0
0.25,0.0,0.031015569983463342,0.11444425390130694,-0.23101291330410442,0.0,0.0,1.5,1.0034424581461472,-1.4876660054801751,-0.025055383920090216,0.0,0.0,0.0,0.13948841758097413,0.4803561664218436,-0.9629886192601251,0.0,0.0,0.0,0.03211710503588511,0.10893556804853782,-0.22138302711150318,0.0,0.0,0.0,0.034660888463575505,0.09000796507555014,0.0,1.5,1.0263643819347765,-1.447421043807735,0.0,1.5,0.9953488119513132,-1.561865297709042,0.23101291330410442,0.0,0.0,0.0,0.0,62522237,0
0.26,0.0,0.03239542352953724,0.11924228704556433,-0.24040556389350337,0.0,0.0,1.5,1.003781187944615,-1.4865296924040943,-0.02736551305313126,0.0,0.0,0.0,0.1379853546073899,0.479803314425739,-0.939265058939895,0.0,0.0,0.0,0.03387297984678626,0.11363130760809334,-0.23101291330410442,0.0,0.0,0.0,0.034660888463575505,0.09000796507555014,0.0,1.5,1.0274606835047457,-1.4452479372359193,0.0,1.5,0.9950652599752084,-1.5644902242814835,0.24040556389350337,0.0,0.0,0.0,0.0,62522237,0
0.27,0.0,0.0337645669740097,0.1238774991656247,-0.24958746508958024,0.0,0.0,1.5,1.0041376480784738,-1.4853465800588284,-0.029769568692066296,0.0,0.0,0.0,0.13691434444724626,0.46352121200603585,-0.918190119607688,0.0,0.0,0.0,0.03564601338589155,0.11831123452659809,-0.24040556389350337,0.0,0.0,0.0,0.03476262192450286,0.0871827575960586,0.0,1.5,1.0285567140488552,-1.4430769921817908,0.0,1.5,0.9947921470748455,-1.5669544913474154,0.24958746508958024,0.0,0.0,0.0,0.0,62457133,0
0.28,0.0,0.035118479524812625,0.12850798578956166,-0.2585133686507449,0.0,0.0,1.5,1.0045120164943029,-1.4841184040260558,-0.0322654433429621,0.0,0.0,0.0,0.13539125508029248,0.4630486623936967,-0.8925903561164668,0.0,0.0,0.0,0.037436841582910205,0.1228176032772494,-0.24958746508958024,0.0,0.0,0.0,0.03476262192450286,0.0871827575960586,0.0,1.5,1.0296524627497257,-1.4409082943505431,0.0,1.5,0.994533983224913,-1.5694162801401048,0.2585133686507449,0.0,0.0,0.0,0.0,62457133,0
